"","App","Category","Rating","Reviews","Size","Installs","Price","Content.Rating","Android.Ver","Everyone","Mature_17+","Teen","success"
"10032","Subway Simulator 3D","FAMILY",4,2404,62,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"10033","XCOM: TBG","FAMILY",4,2108,95,1e+05,0,"Everyone",2.3,1,0,0,"No"
"10034","ETERNITY WARRIORS 2","GAME",4.6,4547,5.2,5e+06,0,"Teen",2.1,0,0,1,"Yes"
"10036","Deus Ex GO","FAMILY",4.5,5926,23,1e+05,0.99,"Teen",4.2,0,0,1,"No"
"10037","ADWLauncher 1 EX","PERSONALIZATION",4.3,2722,2.8,5e+05,2.49,"Everyone",1.6,1,0,0,"Yes"
"10039","GO Launcher EX UI5.0 theme","PERSONALIZATION",4.3,295,13,5e+06,0,"Everyone",2,1,0,0,"Yes"
"10040","Device Info Ex Live Wallpaper","PERSONALIZATION",4.1,2505,1.1,50000,0.99,"Everyone",2.1,1,0,0,"No"
"10041","GO Weather EX Theme White","WEATHER",4.2,5674,4.6,5e+05,0,"Everyone",2.2,1,0,0,"Yes"
"10042","Advanced EX for HYUNDAI","TOOLS",2.7,1320,170,5000,4.99,"Everyone",1.6,1,0,0,"No"
"10043","MIUI Style GO Weather EX","WEATHER",4.2,1893,1.1,5e+05,0,"Everyone",1.6,1,0,0,"Yes"
"10044","Remote EX for NISSAN","COMMUNICATION",2.3,2035,1,5000,1.49,"Everyone",3,1,0,0,"No"
"10046","Get Over Your Ex","DATING",4.1,3,11,5000,0,"Everyone",4.03,1,0,0,"No"
"10047","Advanced EX for MITSUBISHI","TOOLS",2.9,3102,141,1000,4.99,"Everyone",1.6,1,0,0,"No"
"10048","Advanced EX for KIA","TOOLS",3.3,2427,160,5000,4.99,"Everyone",1.6,1,0,0,"No"
"10050","Airway Ex - Intubate. Anesthetize. Train.","MEDICAL",4.3,528,86,10000,0,"Everyone",5,1,0,0,"No"
"10051","Advanced EX for NISSAN","TOOLS",2.9,1264,144,5000,4.99,"Everyone",1.6,1,0,0,"No"
"10052","Advanced EX for FIAT","TOOLS",3.5,818,141,5000,4.99,"Everyone",1.6,1,0,0,"No"
"10053","Advanced EX for RENAULT","TOOLS",2.8,662,143,5000,4.99,"Everyone",1.6,1,0,0,"No"
"10055","Aurum Blade EX","FAMILY",4.3,2673,17,1e+06,0,"Everyone",2.2,1,0,0,"Yes"
"10056","SCI-Ex","HEALTH_AND_FITNESS",3.5,5442,7.9,1000,0,"Everyone",5,1,0,0,"No"
"10057","Papyrus Ex","TOOLS",4.6,243,190,1e+05,0,"Everyone",2.1,1,0,0,"No"
"10058","GLASS GO Launcher EX Theme","PERSONALIZATION",4.2,1516,6,1e+06,0,"Everyone",1.6,1,0,0,"Yes"
"10059","Moonlight GO Weather EX","WEATHER",4.2,383,3.5,1e+06,0,"Everyone",2.2,1,0,0,"Yes"
"10060","My Ex Girlfriend Comes Back","FAMILY",3.7,3068,26,5e+05,0,"Everyone",2.3,1,0,0,"Yes"
"10061","An Elite Warrior Ex","GAME",4.7,1025,93,100,0.99,"Everyone",4.03,1,0,0,"No"
"10062","Gods Wars Ex : Vampire","FAMILY",3.9,1112,21,1e+05,0,"Teen",3,0,0,1,"No"
"10063","BakaReader EX","BOOKS_AND_REFERENCE",4.3,5716,2.3,1e+05,0,"Everyone",4,1,0,0,"No"
"10065","X your Ex - Break Up Treatment","HEALTH_AND_FITNESS",4,3019,64,5000,0,"Everyone",4.1,1,0,0,"No"
"10066","Ex Quotes","LIFESTYLE",4.4,639,8.1,50000,0,"Everyone",4.1,1,0,0,"No"
"10067","GO Contacts EX Black & Grey","PERSONALIZATION",3.7,1874,376,500,0.99,"Everyone",1.6,1,0,0,"No"
"10068","CYANOGEN GO Launcher EX Theme","PERSONALIZATION",4.3,4699,13,5e+06,0,"Everyone",1.6,1,0,0,"Yes"
"10069","Ex Service Taxis","BUSINESS",3.5,1025,8,1000,0,"Everyone",2.3,1,0,0,"No"
"10072","How To Get Your Ex Back Fast","LIFESTYLE",4,1999,19,5000,0,"Everyone",4.03,1,0,0,"No"
"10073","ExDialer PRO Key","COMMUNICATION",4.5,4442,17,1e+05,3.99,"Everyone",2.1,1,0,0,"No"
"10074","Volume Control Ex","TOOLS",4.2,4207,2.5,100,1.49,"Everyone",4,1,0,0,"No"
"10075","Virtual Dice EX","GAME",4.3,3590,3.6,5000,0,"Everyone",3,1,0,0,"No"
"10076","Black Theme Go Launcher EX","PERSONALIZATION",4.1,2698,3.9,50000,0,"Teen",2.3,0,0,1,"No"
"10077","EY Events","BUSINESS",2.5,2945,54,10000,0,"Everyone",4.1,1,0,0,"No"
"10078","EY GlobalOne","BUSINESS",2.7,260,6.8,1000,0,"Everyone",2.2,1,0,0,"No"
"10083","EY TaxChat","FINANCE",1.2,3868,27,1000,0,"Everyone",6,1,0,0,"No"
"10087","EY India Tax Insights","BUSINESS",4.7,5668,5.1,10000,0,"Everyone",4.1,1,0,0,"No"
"10088","EY Forensics","FINANCE",4.9,5095,3.4,1000,0,"Everyone",4.03,1,0,0,"No"
"10089","EY India CFO Insights","BUSINESS",4.7,3402,10,5000,0,"Everyone",4.1,1,0,0,"No"
"10092","EY ATL Fuel Calculator","PRODUCTIVITY",4.4,1025,3.1,500,0,"Everyone",2.1,1,0,0,"No"
"10093","Fuel Calculator for EY","TOOLS",4.7,3019,2.7,1000,0,"Everyone",2.1,1,0,0,"No"
"10094","EY Digi India Personal Tax","BUSINESS",4,1745,1.7,100,0,"Everyone",4.03,1,0,0,"No"
"10096","Pink Guy - Ey B0ss","FAMILY",4.7,661,1.2,500,0,"Everyone",4.03,1,0,0,"No"
"10097","EY Staff ENTERTAINER","LIFESTYLE",4.3,1978,19,10000,0,"Everyone",2.3,1,0,0,"No"
"10099","Ey Sey Storytime á__á_¿á_„á_“á_·á_‘á_¶á_“á_èá_¶á_¥á_Ÿá_¸","FAMILY",4.7,720,44,10000,0,"Everyone",4.03,1,0,0,"No"
"10101","Eyes - The Scary Horror Game Adventure","GAME",4.4,4205,99,1e+07,0,"Teen",4.1,0,0,1,"Yes"
"10108","EY Oil & Gas","BUSINESS",4.6,1746,15,1000,0,"Everyone",4.03,1,0,0,"No"
"10112","Third Eye","TOOLS",4.4,1733,4.5,1e+06,0,"Everyone",4,1,0,0,"Yes"
"10113","Sudoku Master","GAME",4.4,4608,3.3,1e+06,0,"Everyone",2.1,1,0,0,"Yes"
"10114","Jungle Monkey Run","GAME",4.4,4410,21,1e+07,0,"Everyone",4.03,1,0,0,"Yes"
"10115","Hey That's Pretty Good!","TOOLS",4.6,2025,10,10000,0,"Everyone",2.3,1,0,0,"No"
"10116","Everbridge","COMMUNICATION",3.1,4195,36,1e+05,0,"Everyone",4.4,1,0,0,"No"
"10117","I am Dentist - Save my Teeth","FAMILY",4.3,5246,33,1e+05,0,"Everyone",3,1,0,0,"No"
"10118","Best Auto Call Recorder Free","COMMUNICATION",3.7,5095,4.3,500,0,"Everyone",4.1,1,0,0,"No"
"10119","FilterGrid - Cam&Photo Editor","PHOTOGRAPHY",4.6,589,9.6,1e+06,0,"Everyone",4,1,0,0,"Yes"
"10121","Etihad Airways","TRAVEL_AND_LOCAL",4.1,3378,61,5e+05,0,"Everyone",5,1,0,0,"Yes"
"10122","Beach Volleyball 3D","SPORTS",4.2,3826,14,5e+06,0,"Everyone",2.1,1,0,0,"Yes"
"10123","Organizer","PRODUCTIVITY",4.4,5834,5.4,50000,2.99,"Everyone",4,1,0,0,"No"
"10124","EZ Video Download for Facebook","SOCIAL",4.1,3187,1.3,1e+06,0,"Teen",4.03,0,0,1,"Yes"
"10126","EZ Cleaner - Booster Optimizer","TOOLS",4.4,5019,2.8,5e+05,0,"Everyone",4.03,1,0,0,"Yes"
"10127","EZ PZ RPG","FAMILY",3.8,5139,47,1e+06,0,"Everyone",2.3,1,0,0,"Yes"
"10130","EZ Inspections","PRODUCTIVITY",2.8,1200,7.6,10000,0,"Everyone",4.2,1,0,0,"No"
"10131","EZ-ELD Update","AUTO_AND_VEHICLES",3.1,846,4.6,1000,0,"Everyone",4.3,1,0,0,"No"
"10132","EZ Display","PRODUCTIVITY",2.9,2656,10,50000,0,"Everyone",4,1,0,0,"No"
"10133","EZ Web Video Cast | Chromecast","VIDEO_PLAYERS",4.1,614,4.6,1e+05,0,"Everyone",4.4,1,0,0,"No"
"10134","ez Share Android app","PHOTOGRAPHY",3.3,950,13,1e+05,0,"Everyone",2.3,1,0,0,"No"
"10135","EZ File Manager(Root Explorer)","PRODUCTIVITY",3.5,4806,1.2,1e+05,0,"Everyone",3.2,1,0,0,"No"
"10136","EZ Launcher","PERSONALIZATION",4.2,1616,2.9,1e+06,0,"Everyone",2.2,1,0,0,"Yes"
"10137","EZ-SEE","VIDEO_PLAYERS",2.8,5141,10,10000,0,"Everyone",5,1,0,0,"No"
"10138","EZ-ELD Driver App (Free)","AUTO_AND_VEHICLES",2.1,5547,4.8,5000,0,"Everyone",4.3,1,0,0,"No"
"10139","Ez Mirror Match","GAME",4.4,3136,36,5e+05,0,"Everyone",4,1,0,0,"Yes"
"10140","EZ Notes Lite","PRODUCTIVITY",4.4,5051,3.5,1000,0,"Everyone",4,1,0,0,"No"
"10142","Dream EZ","HEALTH_AND_FITNESS",4.1,189,50,10000,0,"Everyone",3,1,0,0,"No"
"10143","Ez Texting","BUSINESS",3.3,4152,51,10000,0,"Everyone",2.1,1,0,0,"No"
"10144","EZ TV Player","VIDEO_PLAYERS",3.5,4249,11,10000,0,"Everyone",5,1,0,0,"No"
"10145","EZ-GUI Ground Station","TOOLS",4.7,3397,29,50000,0,"Everyone",4.3,1,0,0,"No"
"10146","Ez iCam","PHOTOGRAPHY",3.1,5205,46,1e+06,0,"Teen",5,0,0,1,"Yes"
"10147","E-Z Appâ„¢ Train Control","TOOLS",4.3,3102,46,1000,0,"Everyone",4.3,1,0,0,"No"
"10148","EZ App Installer","TOOLS",4.1,4376,1.4,1e+05,0,"Everyone",4,1,0,0,"No"
"10149","EZ Clock & Weather Widget","WEATHER",4.2,5038,1.2,1e+06,0,"Everyone",2.1,1,0,0,"Yes"
"10150","EZ Pass","TOOLS",2.5,1025,228,5000,0,"Everyone",2.3,1,0,0,"No"
"10152","EZ View","BUSINESS",3,2719,9.8,50000,0,"Everyone",4,1,0,0,"No"
"10153","EZ TAG Express","TRAVEL_AND_LOCAL",3.2,5643,39,10000,0,"Everyone",4.4,1,0,0,"No"
"10154","EZ Wifi Notification","COMMUNICATION",4.3,2464,193,10000,0,"Everyone",2.2,1,0,0,"No"
"10155","EZ-VPNGate","TOOLS",4.3,3334,12,5000,0,"Everyone",4.03,1,0,0,"No"
"10156","EZ Switch Widget","PRODUCTIVITY",4.2,2241,192,1e+05,0,"Everyone",2.2,1,0,0,"No"
"10157","EZ-Builder Mobile","FAMILY",4.3,4249,57,5000,0,"Everyone",3,1,0,0,"No"
"10158","EZ LED","TOOLS",2.2,1627,2.1,1000,0,"Everyone",4.3,1,0,0,"No"
"10159","F&M Bank - EZ Banking","FINANCE",3.9,4152,3.9,10000,0,"Everyone",4.1,1,0,0,"No"
"10160","My EZ-Link Mobile","LIFESTYLE",2.8,3004,11,1e+05,0,"Everyone",4,1,0,0,"No"
"10161","EZ Financial Calculator","FINANCE",4.4,3019,2.3,1000,0,"Everyone",4.4,1,0,0,"No"
"10162","EZ Quran","BOOKS_AND_REFERENCE",4.6,4659,8.5,50000,0,"Everyone",4.1,1,0,0,"No"
"10163","EZ Screenshot","TOOLS",4.4,4460,1.4,5000,0,"Everyone",5,1,0,0,"No"
"10164","EZ Utilities Extension","TOOLS",3.9,3102,473,5000,0,"Everyone",6,1,0,0,"No"
"10165","EZ-Placard - Free Placard Calculator","TOOLS",2.9,5095,2.4,1000,0,"Everyone",4.1,1,0,0,"No"
"10166","EZ game screen recorder with audio 1080P","VIDEO_PLAYERS",4.1,3590,3.9,1000,0,"Everyone",5,1,0,0,"No"
"10167","FA Player Essentials","SPORTS",5,5095,68,100,0,"Everyone",4.03,1,0,0,"No"
"10168","HTC Sense Input - FA","TOOLS",4.6,883,1.6,1e+05,0,"Everyone",5,1,0,0,"No"
"10171","Messages, Text and Video Chat for Messenger","SOCIAL",4.4,4187,4,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"10172","All Social Networks","SOCIAL",4.2,2078,1.5,1e+06,0,"Everyone",4,1,0,0,"Yes"
"10173","Facebook Face to Face Events","BUSINESS",4.4,3929,26,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"10174","FA Part 1 & 2 Past Papers Solved Free â€“ Offline","BOOKS_AND_REFERENCE",3.9,3987,3,5000,0,"Everyone",4,1,0,0,"No"
"10175","CNY Slots : Gong Xi Fa Cai åè‘è´¢æœº","GAME",3.6,3102,71,5000,0,"Teen",4.03,0,0,1,"No"
"10176","Il Coccodrillo Come Fa","FAMILY",3.4,1349,246,1000,0,"Everyone",4,1,0,0,"No"
"10178","Farsi Keyboard","TOOLS",4.3,5931,1.3,1e+06,0,"Everyone",4,1,0,0,"Yes"
"10179","Premier League - Official App","SPORTS",4.3,4862,24,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"10180","Golden HoYeah Slots - Real Casino Slots","GAME",4.4,1763,68,5e+06,0,"Teen",4.03,0,0,1,"Yes"
"10182","FaFaFaâ„¢ Gold Casino: Free slot machines","GAME",4.3,267,44,1e+06,0,"Teen",4.03,0,0,1,"Yes"
"10183","Messenger Messenger","SOCIAL",4.3,3528,7,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"10187","Farm Heroes Saga","FAMILY",4.4,5310,71,1e+08,0,"Everyone",2.3,1,0,0,"Yes"
"10189","ESPN Fantasy Sports","SPORTS",4,1445,10,5e+06,0,"Everyone",4.4,1,0,0,"Yes"
"10190","Heart of Vegasâ„¢ Slots â€“ Free Slot Casino Games","GAME",4.5,2504,48,1e+07,0,"Teen",4.03,0,0,1,"Yes"
"10191","Fallout Shelter","FAMILY",4.6,2589,25,1e+07,0,"Teen",4.1,0,0,1,"Yes"
"10192","Authy 2-Factor Authentication","TOOLS",4.3,1037,6.3,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"10193","Facejjang","PHOTOGRAPHY",4.1,9,96,1e+07,0,"Everyone",4.03,1,0,0,"Yes"
"10194","Block Puzzle - Wood Legend","FAMILY",4.4,3006,10,1e+07,0,"Everyone",4.03,1,0,0,"Yes"
"10195","Soccer 2018","SPORTS",3.5,1385,47,1e+07,0,"Everyone",4.3,1,0,0,"Yes"
"10196","Flash Light on Call & SMS","TOOLS",4.1,2396,3.2,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"10200","Friendly for Facebook","SOCIAL",4.5,3783,23,1e+06,0,"Teen",4.4,0,0,1,"Yes"
"10202","Mini for fb lite","TOOLS",4,5142,1.1,1e+05,0,"Everyone",2.3,1,0,0,"No"
"10203","Faster for Facebook Lite","SOCIAL",4.3,2282,4.6,1e+06,0,"Teen",4.1,0,0,1,"Yes"
"10205","Who Viewed My FB Profile","FAMILY",3.4,485,6.3,10000,0,"Everyone",4.03,1,0,0,"No"
"10208","Profile Tracker - Who Viewed My Facebook Profile","SOCIAL",4.7,3410,4.8,5e+05,0,"Teen",4.1,0,0,1,"Yes"
"10209","Who viewed my fb profile proâ˜…â˜…","FAMILY",4.5,4868,4.2,1e+05,0,"Everyone",4.1,1,0,0,"No"
"10210","Video Downloader For FB: Save FB Videos 2018","TOOLS",4.3,3840,3.6,50000,0,"Everyone",4.03,1,0,0,"No"
"10211","Pink Color for Facebook","SOCIAL",4.1,4354,4,5e+05,0,"Everyone",4.1,1,0,0,"Yes"
"10212","Messenger","SOCIAL",4.1,5020,3.9,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"10213","Stickers for Imo, fb, whatsapp","SOCIAL",4.4,1926,8.7,10000,0,"Teen",2.3,0,0,1,"No"
"10214","Who Viewed My Facebook Profile - Stalkers Visitors","SOCIAL",4.6,2598,9.9,5e+06,0,"Everyone",4.03,1,0,0,"Yes"
"10216","Cover Camera for FB","PHOTOGRAPHY",3.8,5240,1.8,1e+05,0,"Everyone",2.2,1,0,0,"No"
"10217","MB Notifications for FB (Free)","SOCIAL",3.9,2893,1.5,1e+05,0,"Teen",2.3,0,0,1,"No"
"10218","MultiMessage for FB Messenger","PRODUCTIVITY",4.2,1503,7,50000,0,"Everyone",4.2,1,0,0,"No"
"10220","FB Live","BUSINESS",3.7,2561,18,5000,0,"Everyone",5,1,0,0,"No"
"10221","Phoenix - Facebook & Messenger","SOCIAL",4.3,5907,3.4,1e+05,0,"Teen",5,0,0,1,"No"
"10222","Faster Social for Facebook","SOCIAL",4.2,540,3.3,1e+05,0,"Teen",4.3,0,0,1,"No"
"10223","Check Your Visitors on FB ?","SOCIAL",3.6,3590,1.5,5000,0,"Everyone",4.2,1,0,0,"No"
"10224","Videos downloader for Facebook:fast fb video saver","VIDEO_PLAYERS",4.3,1746,5.1,5000,0,"Everyone",4.03,1,0,0,"No"
"10225","Stickers for Facebook","SOCIAL",4.3,268,10,1e+06,0,"Everyone",4.4,1,0,0,"Yes"
"10226","Video Download For FB","TOOLS",4.3,3887,1.6,1e+05,0,"Everyone",3,1,0,0,"No"
"10227","Video Downloader for FB : Video Download with Link","VIDEO_PLAYERS",4.5,171,3.2,1e+05,0,"Everyone",4,1,0,0,"No"
"10228","Video Downloader for FB","TOOLS",4.3,4362,3,5000,0,"Everyone",4.03,1,0,0,"No"
"10229","FB Photographie","PHOTOGRAPHY",4.7,3402,10,1000,0,"Everyone",4,1,0,0,"No"
"10230","Lite Messenger for Facebook Lite","SOCIAL",3.8,220,2.8,10000,0,"Teen",4.2,0,0,1,"No"
"10231","Download Facebook Photo Albums","TOOLS",4,3496,2.5,1e+05,0,"Everyone",4.4,1,0,0,"No"
"10232","Mini for Facebook lite","SOCIAL",4.1,2464,1.3,10000,0,"Teen",3,0,0,1,"No"
"10234","funny Image Comments for FB","SOCIAL",3.9,1627,15,5000,0,"Teen",4.1,0,0,1,"No"
"10235","IDM for Facebook â˜… Downloader","PRODUCTIVITY",4.3,1637,3.1,1e+05,0,"Everyone",2.3,1,0,0,"No"
"10236","Unlimited Group Links - Whatsapp, FB, Telegram","SOCIAL",3.4,3868,2.8,10000,0,"Mature 17+",4.03,0,1,0,"No"
"10238","HD VideoDownlaoder For Fb : XXVideo Downloader","VIDEO_PLAYERS",4.2,4730,6.1,10000,0,"Everyone",4.03,1,0,0,"No"
"10239","Barca News - app for Barcelona FC Fans","SPORTS",4.5,1833,4.5,10000,0,"Everyone",4,1,0,0,"No"
"10240","FC Barcelona Fantasy Manager: Real football mobile","SPORTS",4.4,1067,30,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"10241","Classic FC 64 IN 1","FAMILY",4.2,1424,6.2,1e+05,0,"Everyone",2.3,1,0,0,"No"
"10242","FC Barcelona Official Keyboard","SPORTS",4.7,4329,20,5e+05,0,"Everyone",4.1,1,0,0,"Yes"
"10243","Barcelona Live 2018â€”Goals & News for Barca FC Fans","SPORTS",4.6,3201,38,10000,0,"Everyone",4.2,1,0,0,"No"
"10244","Barcelona News - Sportfusion","SPORTS",4.4,3485,20,10000,0,"Everyone",4.1,1,0,0,"No"
"10245","Barcelona Calendar","SPORTS",4.4,4983,3.1,10000,0,"Everyone",4.03,1,0,0,"No"
"10246","Barca News - FC Barcelona, World Foot & Transfers","SPORTS",4.8,1200,6.4,10000,0,"Everyone",4.1,1,0,0,"No"
"10247","FC Bayern Munich","SPORTS",4.6,3414,71,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"10248","FC BARCELONA EVENTS","SPORTS",4.3,4686,11,100,0,"Everyone",4.1,1,0,0,"No"
"10249","Cambridge English FC","FAMILY",4.4,5305,11,50000,0,"Everyone",4,1,0,0,"No"
"10250","Barcelona Live - Goal Score & News for Barca Fans","SPORTS",4.4,3472,2.6,10000,0,"Everyone",4,1,0,0,"No"
"10251","Seattle Sounders FC","SPORTS",3.3,5936,33,10000,0,"Everyone",4.1,1,0,0,"No"
"10252","FCB Connect - FC Barcelona","SOCIAL",4.5,5427,21,50000,0,"Teen",4.1,0,0,1,"No"
"10253","1. FC KÃ¶ln App","SPORTS",4.6,1770,41,1e+05,0,"Everyone",4.4,1,0,0,"No"
"10254","File Commander - File Manager/Explorer","BUSINESS",4.3,5294,12,1e+08,0,"Everyone",4.1,1,0,0,"Yes"
"10255","FC Porto","SPORTS",4.9,1182,21,1e+05,0,"Everyone",4.03,1,0,0,"No"
"10256","Fulham FC","SPORTS",4.3,3596,2.8,10000,0,"Everyone",2.3,1,0,0,"No"
"10258","Chelsea FC Official Keyboard","PRODUCTIVITY",4.5,5785,14,1e+06,0,"Everyone",5,1,0,0,"Yes"
"10259","Burnley FC","SPORTS",4.9,1694,29,5000,0,"Everyone",4.4,1,0,0,"No"
"10260","Atlanta United FC","SPORTS",3.7,1939,76,10000,0,"Everyone",4.4,1,0,0,"No"
"10261","Barcelona Wallpaper HD","PERSONALIZATION",4.5,5821,5.7,10000,0,"Everyone",4.1,1,0,0,"No"
"10262","Sydney FC Official App","SPORTS",4.6,4555,17,5000,0,"Everyone",4.1,1,0,0,"No"
"10263","Birmingham City FC","SPORTS",4.5,1647,28,10000,0,"Everyone",4.4,1,0,0,"No"
"10264","FC Browser - Focus Privacy Browser","COMMUNICATION",4.1,2463,4.6,1000,0,"Everyone",5,1,0,0,"No"
"10267","Noticias FC Barcelona","NEWS_AND_MAGAZINES",5,3589,3.1,100,0,"Everyone",4.4,1,0,0,"No"
"10268","Toronto FC","SPORTS",3.4,919,79,10000,0,"Teen",4.3,0,0,1,"No"
"10269","Middlesbrough FC Official","SPORTS",4.5,1061,36,10000,0,"Everyone",4.4,1,0,0,"No"
"10270","The 5th Stand","SPORTS",4.8,1344,17,1e+05,0,"Everyone",4.4,1,0,0,"No"
"10271","Galaxian(FC)","GAME",4.5,1745,7.8,100,1.99,"Everyone",2.3,1,0,0,"No"
"10272","FC Red Bull Salzburg App","SPORTS",4.5,1073,89,50000,0,"Everyone",5,1,0,0,"No"
"10273","FC Zenit official Android app","SPORTS",4.5,4539,49,1e+05,0,"Everyone",4.1,1,0,0,"No"
"10274","Fan App for Portsmouth FC","SPORTS",4.5,4362,12,1000,0,"Teen",4.2,0,0,1,"No"
"10275","Latest Barcelona News 24h","NEWS_AND_MAGAZINES",4.5,119,3,10000,0,"Everyone",4,1,0,0,"No"
"10276","Mobile FC","SPORTS",4.1,4218,57,1e+05,0,"Everyone",4.03,1,0,0,"No"
"10277","FirstCry Baby & Kids Shopping, Fashion & Parenting","SHOPPING",4.1,3674,16,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"10278","Fan App for Reading FC","SPORTS",3.6,5743,13,500,0,"Teen",4.2,0,0,1,"No"
"10279","Deportivo Toluca FC","SPORTS",4.7,2146,5.9,50000,0,"Everyone",5,1,0,0,"No"
"10280","Underdog FC","SPORTS",4.6,1956,40,10000,0,"Everyone",4.1,1,0,0,"No"
"10281","Las Vegas Lights FC","SPORTS",4.9,3,14,500,0,"Everyone",4.03,1,0,0,"No"
"10283","FD Shift Calendar Widget","TOOLS",4.1,5949,73,1e+05,0,"Everyone",1.6,1,0,0,"No"
"10284","Bank FD Interest Calculator","FINANCE",4.5,1294,3.5,10000,0,"Everyone",4.03,1,0,0,"No"
"10285","FD VR Video Player - (Stored)","FAMILY",3.9,5269,17,1e+05,0,"Everyone",4.4,1,0,0,"No"
"10286","FD Mobile","FAMILY",3.9,4362,7.9,5000,0,"Everyone",4.03,1,0,0,"No"
"10287","Formula DRIFT","SPORTS",4.6,1332,19,10000,0,"Everyone",4.03,1,0,0,"No"
"10288","FD VR - Virtual 3D Web Browser","FAMILY",3.8,5202,30,1e+05,0,"Everyone",4.4,1,0,0,"No"
"10289","FD Community FCU Mobile","FINANCE",4.7,1426,12,1000,0,"Everyone",5,1,0,0,"No"
"10290","Female Daily","BEAUTY",3.9,3843,42,1e+05,0,"Teen",4.03,0,0,1,"No"
"10291","FD VR - Virtual App Launcher","LIBRARIES_AND_DEMO",4.1,954,7.4,1e+05,0,"Everyone",4.4,1,0,0,"No"
"10292","FD VR Player - for 360 Youtube","FAMILY",3.9,4,9.1,10000,0,"Everyone",4.4,1,0,0,"No"
"10293","FD VR Store -VR Games and Apps","FAMILY",4,156,7.5,10000,0,"Everyone",4.4,1,0,0,"No"
"10294","Policy And FD Manager","FINANCE",4.3,1746,4.8,500,0,"Everyone",4.4,1,0,0,"No"
"10295","FD VR - Virtual Reality Camera","FAMILY",4,23,7.4,1e+05,0,"Everyone",4.4,1,0,0,"No"
"10296","Sports Lite","SPORTS",4.4,1199,4.9,1000,0,"Everyone",4.03,1,0,0,"No"
"10297","FD VR Theater - for Youtube VR","FAMILY",4.1,3976,9.1,1e+06,0,"Everyone",4.4,1,0,0,"Yes"
"10298","Story Time FD","FAMILY",5,1745,4.2,10,0,"Everyone",1.6,1,0,0,"No"
"10299","FD Calculator | Term Deposit | Fixed Deposit","FINANCE",4.8,467,2.7,1000,0,"Everyone",5,1,0,0,"No"
"10301","Financial Calculator India","FINANCE",4.6,825,3.9,1e+06,0,"Everyone",4,1,0,0,"Yes"
"10302","FD Calculator (EMI, SIP, RD & Loan Eligilibility)","FINANCE",5,119,2.3,1000,0,"Everyone",4.1,1,0,0,"No"
"10303","FD VR Cardboard Featured 360 Videos","FAMILY",4.2,5302,35,10000,0,"Everyone",4.4,1,0,0,"No"
"10304","EMI, FD, RD - Bank Calculator","FINANCE",4.7,3735,3.5,5000,0,"Everyone",4.1,1,0,0,"No"
"10305","FD VR Player - for Youtube 3D","FAMILY",4,2211,9.1,5e+05,0,"Everyone",4.4,1,0,0,"Yes"
"10306","RD/FD Calculator","FINANCE",4.4,5799,1.5,10000,0,"Everyone",4.03,1,0,0,"No"
"10307","FD VR Music Videos - MTV Pop and Rap in 360","FAMILY",4.9,1025,26,1000,0,"Everyone",4.4,1,0,0,"No"
"10308","FD VR - Virtual Photo Gallery","FAMILY",3.5,1473,7.4,10000,0,"Everyone",4.4,1,0,0,"No"
"10309","Fix Deposit Calculator (FD)","FINANCE",4.1,5095,2.1,1000,0,"Everyone",4.03,1,0,0,"No"
"10310","FD Interest Calculator","FINANCE",4.2,1349,4.7,5000,0,"Everyone",3,1,0,0,"No"
"10311","Deposit Calculator FD & RD","FINANCE",4.4,1484,3.4,10000,0,"Everyone",3,1,0,0,"No"
"10313","Banking Calculator","FINANCE",4.5,3407,4.6,1e+05,0,"Everyone",2.3,1,0,0,"No"
"10314","FD e-paper","NEWS_AND_MAGAZINES",3.1,1521,7.1,10000,0,"Everyone",4.1,1,0,0,"No"
"10316","EMI/FD/RD/PV/IRR/BEP/EOQ Calc","FINANCE",4.5,4593,2.7,10000,0,"Everyone",3,1,0,0,"No"
"10317","EMI Calculator | FD Calculator | RD calculator","FINANCE",4.6,170,4.4,10000,0,"Everyone",4.03,1,0,0,"No"
"10318","LineStar for FanDuel","SPORTS",4.3,1096,14,50000,0,"Teen",4.03,0,0,1,"No"
"10319","HD Video Download for Facebook","VIDEO_PLAYERS",4.4,1838,17,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"10321","Santa Fe FCU Mobile Banking","FINANCE",4.3,467,9,1000,0,"Everyone",4,1,0,0,"No"
"10322","FE Connect","TOOLS",4.8,2231,4.5,5000,0,"Everyone",4.03,1,0,0,"No"
"10323","FE Civil Engineering Exam Prep","FAMILY",2.8,5743,21,1000,0,"Everyone",5,1,0,0,"No"
"10324","FE CREDIT - TET VUI","FINANCE",4.1,561,15,50000,0,"Everyone",4.1,1,0,0,"No"
